1.610000, 0.337528, -0.013362, 9.657586, -0.004738, 0.004887, -9.657900, 0.217015, -0.016693, -0.223215, -0.005920, 0.006200, 0.222613
1.620000, 0.339699, -0.013530, 9.655353, -0.004797, 0.004949, -9.655673, 0.217126, -0.016800, -0.223368, -0.005958, 0.006241, 0.222758
1.630000, 0.341870, -0.013698, 9.653118, -0.004857, 0.005011, -9.653445, 0.217238, -0.016907, -0.223521, -0.005996, 0.006283, 0.222903
1.640000, 0.344043, -0.013868, 9.650882, -0.004917, 0.005074, -9.651215, 0.217349, -0.017014, -0.223674, -0.006034, 0.006324, 0.223047
1.650000, 0.346217, -0.014038, 9.648645, -0.004978, 0.005138, -9.648984, 0.217461, -0.017121, -0.223827, -0.006072, 0.006366, 0.223192
1.660000, 0.348393, -0.014210, 9.646406, -0.005039, 0.005202, -9.646751, 0.217572, -0.017228, -0.223980, -0.006110, 0.006408, 0.223337
1.670000, 0.350569, -0.014383, 9.644165, -0.005100, 0.005266, -9.644517, 0.217684, -0.017335, -0.224133, -0.006148, 0.006449, 0.223483
1.680000, 0.352746, -0.014557, 9.641923, -0.005162, 0.005331, -9.642281, 0.217796, -0.017442, -0.224287, -0.006186, 0.006491, 0.223628
1.690000, 0.354925, -0.014732, 9.639679, -0.005224, 0.005396, -9.640044, 0.217907, -0.017549, -0.224441, -0.006224, 0.006533, 0.223773
1.700000, 0.357104, -0.014908, 9.637434, -0.005286, 0.005461, -9.637806, 0.218019, -0.017656, -0.224594, -0.006262, 0.006575, 0.223918
1.710000, 0.359285, -0.015085, 9.635188, -0.005349, 0.005527, -9.635566, 0.218131, -0.017764, -0.224748, -0.006300, 0.006617, 0.224064
1.720000, 0.361467, -0.015263, 9.632939, -0.005412, 0.005594, -9.633325, 0.218244, -0.017871, -0.224902, -0.006338, 0.006659, 0.224209
1.730000, 0.363650, -0.015442, 9.630689, -0.005476, 0.005661, -9.631082, 0.218356, -0.017979, -0.225057, -0.006376, 0.006701, 0.224355
1.740000, 0.365834, -0.015623, 9.628438, -0.005540, 0.005728, -9.628838, 0.218468, -0.018086, -0.225211, -0.006414, 0.006743, 0.224500
1.750000, 0.368019, -0.015804, 9.626185, -0.005604, 0.005795, -9.626592, 0.218580, -0.018193, -0.225365, -0.006453, 0.006785, 0.224646
1.760000, 0.370206, -0.015987, 9.623931, -0.005669, 0.005863, -9.624345, 0.218693, -0.018301, -0.225520, -0.006491, 0.006827, 0.224792
1.770000, 0.372393, -0.016170, 9.621675, -0.005734, 0.005932, -9.622096, 0.218805, -0.018409, -0.225675, -0.006529, 0.006869, 0.224938
1.780000, 0.374582, -0.016355, 9.619417, -0.005799, 0.006001, -9.619846, 0.218918, -0.018516, -0.225829, -0.006567, 0.006911, 0.225084
1.790000, 0.376772, -0.016540, 9.617158, -0.005865, 0.006070, -9.617594, 0.219031, -0.018624, -0.225984, -0.006605, 0.006954, 0.225229
1.800000, 0.378962, -0.016727, 9.614898, -0.005932, 0.006140, -9.615341, 0.219143, -0.018732, -0.226139, -0.006644, 0.006996, 0.225376
